이름,위치,선거구,회,몇번,gender,정당,나이,job,당시여당평가,당선,득표율,학력,과,경력,인지,지역구분
류명기,서울,금천구,5,3,남,rev,48,,47.25,False,-1.3770336397989196,,경영,False,0.0013405585797088876,2
온희정,서울,금천구,5,3,여,con,27,,47.25,False,-3.120739086651682,,,True,0.006298539823192378,2
정만승,서울,금천구,5,3,남,rev,57,정당인,47.25,False,-2.9458948483953824,,,,,2
김인순,서울,금천구,5,3,여,rem,63,,47.25,False,-3.722601633920137,,,False,0.05139201914324643,2
이재형,서울,영등포구,5,3,남,con,43,정당인,47.25,True,-1.0308880932046431,,,False,0.031151020496265475,3
박남오,서울,영등포구,5,3,남,con,60,정당인,47.25,False,-1.7383292347549182,,,False,3.7230743816420685e-06,3
최재문,서울,영등포구,5,2,남,rev,63,,47.25,False,-0.28759508189020216,,,False,0.0010954617131782175,3
배기한,서울,영등포구,5,3,남,rem,62,,47.25,False,-2.3826459000512985,,,False,2.303478902505496e-05,3
박일섭,서울,영등포구,5,3,남,rem,48,,47.25,False,-2.8891655800222638,,법,False,0.00029700124365997617,3
김주범,서울,영등포구,5,3,남,con,56,,47.25,True,-1.0971872404686038,,,False,0.000465770601270167,3
강복희,서울,영등포구,5,3,여,con,55,,47.25,False,,,,False,0.0006489434649159063,3
고기판,서울,영등포구,5,2,남,rev,51,,47.25,False,-0.0333940068153903,,행정,False,0.018859910892790075,3
김유진,서울,영등포구,5,3,여,con,49,,47.25,False,-3.5901753130639174,,,True,0.19775117229414288,3
신길철,서울,영등포구,5,3,남,rem,55,,47.25,False,-2.5668108125928377,,경영,False,1.2394470831613754e-06,3
김용범,서울,영등포구,5,3,남,con,53,,47.25,True,-0.7970572689897172,,,False,0.03700921023834743,3
구애라,서울,영등포구,5,3,여,con,59,,47.25,False,-1.3975890311640409,고려대,,False,8.356420843217831e-05,3
김길자,서울,영등포구,5,2,여,rev,47,,47.25,False,-0.1438989653130644,,행정,False,0.0021752998178190507,3
오인영,서울,영등포구,5,3,남,con,59,정당인,47.25,True,-0.6441838712078453,,경제,False,0.17819131590573828,3
김명식,서울,영등포구,5,3,남,con,63,,47.25,False,-1.9698099394130737,,,False,0.0070291116693067405,3
윤준용,서울,영등포구,5,2,남,rev,50,,47.25,False,0.04644831819804554,,,True,0.0006889477418715094,3
최미경,,영등포구,,3,여,con,44,,47.25,False,-0.9664405155596268,,행정,False,0.0045098636142538,3
김종태,서울,영등포구,5,3,남,con,54,,47.25,True,-0.8991223330358378,,,False,0.12692418686550008,3
신흥식,서울,영등포구,5,2,남,rev,60,,47.25,False,-0.5971030023083275,,행정,False,0.00031555570607123823,3
권기선,서울,영등포구,5,3,남,rem,60,,47.25,False,-2.7886312781629217,,,False,0.01213927595827696,3
권영식,서울,영등포구,5,3,남,con,55,,47.25,True,-0.8910136360265661,,,False,0.0044442719504300685,3
고현순,서울,영등포구,5,3,남,con,57,,47.25,False,-1.5861183714272478,,,False,6.071112615223896e-06,3
김화영,서울,영등포구,5,,남,rev,53,,47.25,False,-0.31046062518592826,,,True,0.08100020745425768,3
전자영,서울,영등포구,5,3,남,rem,54,,47.25,False,-3.1530828532003934,,,False,,3
백남웅,서울,영등포구,5,3,남,rem,65,,47.25,False,-2.9507776809692454,,경영,True,7.591073105830719e-06,3
신현도,서울,영등포구,5,3,남,con,48,,47.25,True,-1.3366279279357502,,,False,0.0005244384359675957,3
한흥석,서울,영등포구,5,3,남,con,57,,47.25,False,-2.5046455260754663,,,True,1.5962000627388936e-05,3
윤동규,서울,영등포구,5,3,남,rev,55,,47.25,False,-1.0765716014193736,,경영,False,0.0013741042319003922,3
유승용,서울,영등포구,5,3,남,rev,60,정당인,47.25,False,-1.898686528598508,,,False,0.0033294813554350733,3
전병운,서울,영등포구,5,3,남,con,63,정당인,47.25,False,-3.1763049901901046,,경영,False,0.0002197364489874225,3
이윤진,서울,,5,3,여,rev,33,정당인,47.25,,-2.3866959416532403,,,False,0.2606948330915013,3
박정자,서울,영등포구,5,3,여,rem,67,,47.25,False,-1.549143348270117,,행정,False,0.02858914900474508,3
김동연,서울,동작구,5,3,여,con,72,,47.25,True,-1.1372592174971985,,,False,0.2825305759058069,3
유재영,서울,동작구,5,3,남,con,62,정당인,47.25,False,-1.8707051108335169,,,False,0.009190310371419937,3
홍순채,서울,동작구,5,3,남,rev,69,,47.25,False,-1.341967797070023,,,,0.00023540176420792843,3
정재천,,동작구,5,3,남,rev,45,,47.25,False,-1.0163620696965,,,False,0.0013189926550164226,3
정하은,서울,동작구,5,3,남,con,67,,47.25,,-3.841505546075589,,,False,0.09636285879109542,3
박종상,서울,동작구,5,3,남,rev,49,,47.25,False,-2.5672735091673786,,법,False,0.00042550145185401916,3
김영치,서울,동작구,5,3,남,rem,68,,47.25,False,-3.4441155383543647,,,False,5.7513178435226294e-05,3
김명기,서울,동작구,5,3,남,con,56,정당인,47.25,True,-1.1263814275837527,,,False,0.016126343031913713,3
이봉준,서울,동작구,5,3,남,con,44,,47.25,False,-1.6438488675436596,,,False,0.0013931637464131704,3
박필영,서울,동작구,5,,남,rev,,정당인,47.25,False,-1.1263814275837527,,,False,8.000056075419845e-06,3
김두산,서울,동작구,5,3,남,rev,61,정당인,47.25,False,-1.8422254123091344,,,False,0.0004789335765843586,3
최장우,서울,동작구,5,3,남,con,37,,47.25,False,-3.559380325017352,,법,True,8.981705960424588e-05,3
엄민용,서울,동작구,5,3,남,rev,41,,47.25,False,-2.1846885491192984,,법,False,0.0015582651372464745,3
배명선,서울,동작구,5,3,남,rem,47,,47.25,False,-3.815104124951072,,,False,9.52323055505737e-06,3
박흥옥,서울,동작구,5,3,남,rem,57,,47.25,False,-3.4217754394023108,,,False,0.0001957663050153108,3
김채원,서울,동작구,5,3,남,con,56,,47.25,True,-1.0171274117224056,,,False,0.12690645295787845,3
김성근,서울,동작구,5,3,남,con,72,,47.25,False,-1.7548724794209938,,경제,False,0.3417960547230169,3
유태철,서울,동작구,5,2,남,rev,57,,47.25,False,0.26835750878054804,,행정,False,0.00012814222100341992,3
홍운철,서울,동작구,5,3,남,con,59,,47.25,True,-1.106073617817759,,행정,False,0.000907537676414098,3
최민규,서울,동작구,5,3,남,con,39,,47.25,False,-1.3465639352215513,,,False,0.010287995244563804,3
손화정,서울,동작구,5,2,여,rev,40,,,,-0.21399481636299664,연세대,법,False,0.00018731584218069833,
박복남,서울,동작구,5,3,남,rem,49,,47.25,False,-3.176067732376316,,,False,0.0002881390033673017,3
윤기종,서울,동작구,5,3,남,rem,60,,47.25,False,-3.2079904462156184,,,False,0.00035890416559654923,3
김현상,서울,동작구,5,1,남,con,41,정당인,47.25,True,-0.3569674367818195,,,True,0.0018209912774532144,3
문오현,서울,동작구,5,3,,rev,60,,47.25,False,-0.5462091276553074,,,False,1.1956634511373345e-05,3
신희근,서울,동작구,5,3,남,rev,48,,47.25,False,-1.3629057121080406,,행정,True,0.0016948314050296768,3
최정아,서울,동작구,5,3,여,con,39,,47.25,True,-1.2094376035167829,,,False,0.011234700772728541,3
조동희,서울,동작구,5,3,남,con,56,,47.25,False,-1.4174891346367036,,,False,0.02285266813806696,3
최정춘,서울,동작구,5,3,남,rev,50,,47.25,False,-1.1689341407915388,,,False,7.357430269221386e-05,3
음영덕,서울,동작구,5,3,남,rev,50,정당인,47.25,False,-1.3802659968107536,,행정,False,,3
박기환,서울,동작구,5,3,남,rem,56,,47.25,False,-2.831147227618744,,,False,0.002835209581572205,3
이탁규,서울,동작구,5,3,남,rem,63,,47.25,False,-2.982748562001768,,,False,0.0005521370664324141,3
황동혁,서울,동작구,5,3,남,con,56,,47.25,True,-0.8850504412448816,,경영,False,0.00503469499500064,3
유재억,서울,동작구,5,3,남,con,52,,47.25,False,-2.1626276007740053,,,True,0.00016977768467204708,3
강한옥,서울,동작구,5,3,여,rev,42,,47.25,False,-1.4421979656800703,,,False,0.009168659704991516,3
박원규,서울,,5,3,남,rev,62,정당인,47.25,False,-1.511398377053749,,법,False,0.003694563182357763,3
김명열,서울,동작구,5,3,남,rev,49,,47.25,False,-2.737231570111946,,,False,5.739280200841278e-05,3
박성민,서울,동작구,5,3,남,rev,32,정당인,47.25,False,-3.258200623371563,,,True,0.04944329513621372,3
맹명숙,서울,동작구,5,3,여,rev,39,정당인,47.25,False,-2.119496708025533,,,False,3.1200719456511263e-06,3
임춘수,서울,관악구,5,3,남,con,47,,47.25,True,-0.9239883458217952,,,False,0.0006123370337700124,2
김종길,서울,관악구,5,3,남,con,58,정당인,47.25,False,-2.2099459878348604,,행정,False,0.006350318107258532,2
송도호,서울,관악구,5,3,남,rev,50,,47.25,False,-1.025963105978048,,,False,0.0011710442785986199,2
이인채,서울,관악구,5,3,남,rev,65,정당인,47.25,False,-1.9466650559859804,,,False,1.6254369635570886e-06,2
김종훈,서울,관악구,5,3,남,con,63,,,False,-3.685922330224193,,,False,0.03867098017578505,2
이동영,서울,관악구,5,3,남,rev,38,,47.25,False,-1.5341432345861596,,경영,False,0.00778025016698951,2
임창빈,서울,관악구,5,1,남,con,52,,47.25,True,-0.9302507595269246,연세대,행정,False,0.0010439006601702984,2
전익찬,서울,관악구,5,3,남,rev,56,,47.25,False,-0.6651776541917854,,,False,4.7822848369249706e-06,2
이성심,서울,관악구,5,3,여,rev,54,정당인,47.25,False,-1.4602496591866887,,,True,0.0002773718290138441,2
여용옥,서울,관악구,5,3,여,rev,41,,47.25,False,-1.6009014431374873,,,False,3.599057337929289e-07,
이복례,서울,관악구,5,3,여,con,62,,47.25,True,,,,False,0.00018354497399313596,2
김태동,서울,관악구,5,3,남,con,55,정당인,47.25,False,-1.6517582256113759,,,False,0.04700220393687024,2
장현수,서울,관악구,5,3,남,rev,47,정당인,47.25,False,-0.7830655066554789,,정치,True,0.5240795204901301,2
오준섭,서울,관악구,5,3,남,rev,54,,47.25,False,-1.7226456275601054,,법,False,0.00026332805650448274,2
장국주,서울,관악구,5,3,남,con,44,정당인,47.25,False,-3.858805664453173,,,True,4.533196748404151e-05,2
이효석,서울,관악구,5,3,,rev,58,,47.25,False,-2.07009312537956,,,False,0.010903263815074086,2
권오식,서울,관악구,5,1,남,con,46,정당인,47.25,True,-0.6709155641998468,,,False,0.000447355909215633,2
김원개,서울,관악구,5,2,,rev,60,,47.25,False,-0.5938389704736745,,법,False,,2
홍은광,서울,관악구,5,3,남,rev,35,정당인,47.25,False,-0.9847644215865804,서울대,,False,1.8627149686491544e-05,2
정형기,서울,관악구,5,3,남,rev,37,정당인,47.25,False,-3.841871787929595,,법,True,0.0006822496959938871,2
조규화,서울,관악구,5,3,남,con,54,,47.25,True,-0.8756018355472885,,,False,0.000296189687010995,2
이규동,서울,관악구,5,3,남,con,59,정당인,47.25,False,-1.7348658874228158,,,False,0.002158310903729959,2
소남열,서울,관악구,5,3,남,rev,55,,47.25,False,-0.8740467056050425,,,False,0.00011555396336470306,
주순자,서울,관악구,5,3,여,rev,52,,47.25,False,-1.3929501432884421,,,True,0.0005382781819562493,2
김영안,서울,관악구,5,3,남,rev,55,,47.25,False,-3.396263733626373,,,False,0.0002397327664976687,2
천범룡,서울,관악구,5,3,남,con,47,,47.25,True,-0.9212906595102572,,법,False,7.500858642082093e-05,2
민영진,서울,관악구,5,3,남,con,44,,47.25,,-1.4938882057831735,,,False,0.0009537883829546988,2
길용환,서울,관악구,5,2,,rev,61,,47.25,False,-0.5412095651251851,,,False,0.00011030713295400254,2
이명애,서울,관악구,5,3,여,rem,43,,47.25,False,-1.7988336669623943,,,False,0.0004509291180386504,2
,서울,관악구,5,3,여,con,41,,47.25,False,-1.3255696961895544,,행정,False,0.024504727436168102,2
장동식,서울,관악구,5,3,남,con,50,,47.25,False,-1.557360497890789,,,False,0.0005200506517612626,2
이상철,서울,관악구,5,2,남,,63,,47.25,True,-0.4977753678522003,,,False,0.015304677713185638,2
나경채,서울,관악구,5,3,남,rev,36,정당인,47.25,False,-1.270872364870207,,법,False,0.0035543003547062256,2
이정희,서울,관악구,5,3,여,con,60,,47.25,True,-1.3556404344579729,,행정,False,0.3007621618695175,2
유병철,서울,관악구,5,3,남,con,62,,47.25,False,-1.8756195358170449,,,False,0.003313504271003557,
박동석,서울,관악구,5,2,남,rev,60,정당인,47.25,False,-0.9695329292715148,,,False,0.0012124136831567136,2
유정희,서울,관악구,5,3,여,rev,46,,47.25,False,-1.7808999218366701,연세대,,True,0.0027057669418050602,2
이기중,서울,관악구,5,3,남,rev,29,,47.25,False,-1.4621560789702843,서울대,,True,0.001250506726339822,2
이두호,서울,관악구,5,3,남,rev,52,정당인,47.25,False,-3.7477248049618734,,,False,0.0023069957260562976,2
고득영,서울,관악구,5,3,남,rem,39,,47.25,False,-4.378075622027201,,,False,8.840002930008354e-05,2
강성길,서울,서초구,5,3,남,con,46,,47.25,True,-0.6919728589218617,,,False,0.003394061892705925,1
김동운,서울,서초구,5,3,남,con,64,,47.25,False,-2.035350175891576,,,False,0.01663791200125734,1
노태욱,서울,서초구,5,,남,con,57,정당인,47.25,False,-1.4192462716326764,고려대,경영,True,0.001976561167112095,1
이진규,서울,서초구,5,2,여,rev,57,,47.25,False,,,,False,0.09585370311430892,1
김학진,서울,서초구,5,3,남,con,59,정당인,47.25,True,-0.6434590091017826,,,False,0.033549411319600736,1
최병홍,서울,서초구,5,3,남,con,59,정당인,47.25,False,-1.8047982928467552,,법,False,0.00012799618939646887,1
소찬호,서울,서초구,5,,남,con,50,,47.25,False,-2.199185658067299,,,False,2.677843060103627e-05,1
김안숙,서울,서초구,5,2,여,rev,50,,47.25,False,-0.6403564925301323,,,True,0.007779289137374422,1
이종인,서울,서초구,5,3,남,rem,47,,47.25,False,-3.015397342417266,,,True,0.28205571668077106,1
김병민,서울,서초구,5,3,남,con,28,정당인,47.25,True,-0.6565686430756261,,경제,False,0.29906844101889263,1
최정규,서울,서초구,5,3,남,con,65,,47.25,False,-1.1032511306513175,,,False,0.04162151189974169,1
문은전,서울,서초구,5,2,여,rev,57,,47.25,False,-1.1110066264957374,,,False,2.3285292551296344e-05,
정길자,서울,서초구,5,3,여,rem,57,,47.25,False,,고려대,,,0.0020420290121721412,1
김수한,서울,서초구,5,3,남,con,62,,47.25,True,-0.6454853535670704,,,False,0.049011696703010435,1
정영구,서울,서초구,5,3,남,con,59,정당인,47.25,False,-1.698933696261851,,,False,0.0006100973183418698,1
김진옥,서울,서초구,5,3,여,rev,51,,47.25,False,-1.6825449307653102,,,False,0.0898276359627548,1
황일근,서울,서초구,5,3,남,rev,39,,47.25,False,-1.3997606524309605,,,False,0.0005585734364478189,1
이웅재,서울,서초구,5,3,남,rem,47,,,False,-1.9551745334397728,,행정,False,0.025558973782158326,1
권영중,서울,서초구,5,3,남,con,65,,47.25,True,-0.8113331799056298,,,True,0.0017250772103928095,1
성점연,서울,서초구,5,3,여,con,57,정당인,47.25,False,-2.226070797341833,,,False,2.1615429048301724e-05,1
,서울,서초구,5,3,남,con,60,,47.25,False,-1.708559898490671,,,False,0.017244462018564354,
용덕식,서울,서초구,5,2,남,rev,68,,47.25,False,-0.6760479022902639,,법,False,4.580352604266443e-05,1
박옥주,서울,서초구,5,3,여,rem,57,,47.25,False,-3.0513588231581146,,,False,0.0009543102825057373,1
김남순,서울,서초구,5,3,여,rem,53,,47.25,False,-3.3766800245868067,,,False,0.030285057174247263,1
김동현,서울,강남구,5,3,남,con,29,,47.25,True,-0.4763083464381983,연세대,경영,True,0.2658370714857959,1
이학기,서울,강남구,5,3,남,con,60,,47.25,False,-0.8591397781876619,,경영,True,0.00010269156759725092,1
백정,서울,강남구,,2,남,rev,69,,47.25,False,-1.4754575014864315,,,True,0.00779019375091628,1
권철규,서울,강남구,5,3,여,rem,57,,47.25,False,-2.0961579981240948,,,False,2.0648314983027844e-06,1
우창수,서울,강남구,5,3,남,con,50,,47.25,,-0.3577710124106536,,,False,0.00013251839967393547,1
양승미,서울,강남구,5,3,남,con,52,,47.25,False,-1.3322249162017872,고려대,행정,False,3.898955261640825e-05,1
송만호,서울,강남구,5,2,남,rev,57,,47.25,False,-0.5930217068058127,,행정,False,6.304220581708077e-05,1
김명옥,서울,강남구,5,3,여,con,50,,47.25,True,-0.8452351470348065,,,False,0.0009128025385181787,1
강동원,서울,강남구,5,3,남,con,65,,47.25,False,-1.3014245771402069,연세대,행정,False,0.4989409550631223,1
최현진,서울,,5,2,남,rev,47,,47.25,False,-0.7630075017316083,,,False,0.001663797938917818,1
복진경,서울,강남구,5,3,남,rem,48,,47.25,False,-3.5624904722012967,,법,False,6.39088903161859e-05,1
이재민,서울,강남구,5,3,여,rem,59,,47.25,False,-2.01548957382545,,,False,0.0077684358586506954,1
이재진,서울,강남구,5,3,남,con,48,,47.25,True,-0.2872434072402974,,행정,True,0.1432698515965342,1
조성명,서울,강남구,5,3,남,con,53,,47.25,False,-1.3985260021200834,연세대,행정,False,1.3902539272419709e-05,1
이관수,서울,강남구,5,,남,rev,27,,47.25,False,-1.0156976066049384,,법,False,,1
채수영,서울,강남구,5,3,남,rem,65,,47.25,False,,,,False,0.00016027825846665948,1
안광범,서울,강남구,5,3,남,rem,59,,47.25,False,-3.2073455172270364,,,False,4.785937016073881e-06,1
김길영,서울,강남구,5,3,남,con,37,,47.25,True,-0.6715815120545691,,경영,True,0.00024790895908778567,1
박남순,서울,강남구,5,3,여,con,59,,47.25,False,-1.0071731789637328,,행정,False,0.00014613179045490262,1
이경옥,서울,강남구,5,2,여,rev,47,,47.25,False,-0.5111356969175497,,,False,,1
김영호,서울,강남구,5,3,남,con,49,,47.25,True,-0.8016984651249469,,,False,0.04419186787065366,1
이석주,서울,강남구,5,3,남,con,55,,47.25,False,-1.1029772017528108,,,True,0.001561880469918126,1
김현석,서울,강남구,5,2,남,rev,39,정당인,47.25,False,-0.9417790774633203,,경영,False,0.0056030610172012356,1
